user_id,conversion_date,channel,country
U05982,2025-08-23,Paid Social,Germany
U05983,2025-11-09,Paid Social,Germany
U05984,2025-01-26,Paid Search,Spain
U05985,2025-02-23,Paid Social,Germany
U05986,2025-01-29,Paid Search,Germany
U05987,2025-12-19,Organic,UK
U05988,2025-06-13,Organic,Germany
U05989,2025-09-27,Paid Search,Germany
U05990,2025-11-30,Paid Search,Germany
U05991,2025-02-04,Organic,Germany
U05992,2025-10-13,Paid Social,Spain
U05993,2025-12-14,Paid Search,Spain
U05994,2025-09-30,Affiliate,Spain
U05995,2025-07-27,Paid Social,Germany
U05996,2025-08-26,Paid Search,Spain
U05997,2025-04-03,Partnerships,France
U05998,2025-06-22,Affiliate,France
U05999,2025-03-20,Paid Search,France
U06000,2025-04-20,Organic,UK
U06001,2025-08-05,Affiliate,Germany
U06002,2025-12-24,Paid Social,UK
U06003,2025-04-16,Paid Search,Spain
U06004,2025-02-16,Paid Search,Germany
U06005,2025-06-30,Paid Social,France
U06006,2025-03-05,Paid Search,Germany
U06007,2025-09-03,Paid Social,UK
U06008,2025-09-01,Paid Search,Spain
U06009,2025-11-16,Partnerships,Spain
U06010,2025-03-28,Organic,UK
U06011,2025-08-05,Affiliate,Germany
U06012,2025-01-07,Partnerships,UK
U06013,2025-10-05,Organic,Spain
U06014,2025-12-03,Affiliate,France
U06015,2025-07-29,Paid Social,Spain
U06016,2025-06-18,Paid Social,Spain
U06017,2025-11-26,Organic,Germany
U06018,2025-05-18,Paid Search,France
U06019,2025-11-02,Paid Social,Spain
U06020,2025-08-18,Affiliate,France
U06021,2025-11-04,Partnerships,UK
U06022,2025-06-10,Organic,Germany
U06023,2025-01-01,Paid Social,France
U06024,2025-08-24,Paid Search,France
U06025,2025-07-07,Organic,Germany
U06026,2025-01-04,Paid Search,UK
U06027,2025-05-12,Paid Search,France
U06028,2025-08-06,Paid Social,Germany
U06029,2025-09-17,Organic,Spain
U06030,2025-01-01,Organic,Germany
U06031,2025-03-12,Organic,Spain
U06032,2025-06-27,Paid Search,France
U06033,2025-07-08,Paid Social,France
U06034,2025-10-18,Paid Social,France
U06035,2025-01-08,Organic,UK
U06036,2025-09-10,Paid Social,UK
U06037,2025-10-19,Paid Search,Spain
U06038,2025-09-01,Partnerships,Germany
U06039,2025-05-03,Paid Social,Spain
U06040,2025-10-26,Affiliate,Germany
U06041,2025-10-10,Organic,France
U06042,2025-02-01,Paid Social,Germany
U06043,2025-11-30,Paid Search,UK
U06044,2025-05-26,Paid Social,Germany
U06045,2025-06-05,Paid Social,Germany
U06046,2025-01-16,Paid Search,France
U06047,2025-12-21,Partnerships,France
U06048,2025-02-16,Paid Search,UK
U06049,2025-09-08,Organic,Germany
U06050,2025-07-06,Paid Search,Germany
U06051,2025-01-31,Paid Social,Germany
U06052,2025-09-17,Paid Social,France
U06053,2025-01-17,Organic,UK
U06054,2025-02-08,Paid Social,Germany
U06055,2025-10-31,Organic,Germany
U06056,2025-02-08,Organic,Germany
U06057,2025-05-12,Organic,Germany
U06058,2025-01-30,Organic,UK
U06059,2025-06-07,Paid Search,UK
U06060,2025-10-05,Organic,UK
U06061,2025-07-22,Organic,France
U06062,2025-03-07,Organic,Germany
U06063,2025-04-18,Paid Search,Germany
U06064,2025-09-25,Affiliate,Germany
U06065,2025-08-10,Paid Search,Germany
U06066,2025-10-19,Paid Social,Spain
U06067,2025-01-18,Partnerships,UK
U06068,2025-03-31,Organic,Spain
U06069,2025-06-30,Affiliate,Spain
U06070,2025-09-12,Organic,France
U06071,2025-09-10,Paid Search,France
U06072,2025-09-14,Paid Search,Germany
U06073,2025-12-12,Affiliate,Spain
U06074,2025-03-28,Paid Social,Spain
U06075,2025-03-31,Organic,UK
U06076,2025-08-25,Paid Social,Spain
U06077,2025-03-11,Paid Social,France
U06078,2025-02-13,Affiliate,Spain
U06079,2025-07-19,Paid Social,France
U06080,2025-06-01,Organic,Germany
U06081,2025-03-27,Paid Social,France
U06082,2025-01-19,Paid Social,Germany
U06083,2025-04-11,Organic,UK
U06084,2025-04-05,Paid Social,Germany
U06085,2025-09-11,Organic,Spain
U06086,2025-12-23,Paid Search,France
U06087,2025-01-30,Paid Search,Germany
U06088,2025-09-06,Organic,Germany
U06089,2025-02-02,Organic,Germany
U06090,2025-08-17,Paid Social,Germany
U06091,2025-01-12,Affiliate,Germany
U06092,2025-04-28,Organic,Germany
U06093,2025-12-16,Paid Search,France
U06094,2025-06-04,Paid Search,Spain
U06095,2025-09-03,Affiliate,Spain
U06096,2025-11-28,Paid Search,Germany
U06097,2025-09-04,Paid Search,France
U06098,2025-01-29,Organic,Germany
U06099,2025-06-10,Paid Search,UK
U06100,2025-08-23,Organic,Spain
U06101,2025-07-09,Affiliate,Germany
U06102,2025-04-27,Affiliate,France
U06103,2025-09-28,Partnerships,Spain
U06104,2025-09-15,Paid Social,France
U06105,2025-06-29,Paid Search,UK
U06106,2025-06-21,Paid Search,Germany
U06107,2025-10-01,Organic,UK
U06108,2025-09-16,Paid Search,Spain
U06109,2025-05-15,Paid Search,Germany
U06110,2025-06-20,Organic,Spain
U06111,2025-07-29,Organic,Germany
U06112,2025-08-24,Paid Social,France
U06113,2025-07-05,Paid Search,Spain
U06114,2025-12-30,Partnerships,UK
U06115,2025-04-05,Organic,UK
U06116,2025-01-11,Paid Search,France
U06117,2025-03-09,Paid Search,France
U06118,2025-07-29,Organic,UK
U06119,2025-07-15,Organic,France
U06120,2025-04-08,Organic,Germany
U06121,2025-04-03,Paid Search,UK
U06122,2025-01-22,Paid Social,Spain
U06123,2025-06-21,Affiliate,UK
U06124,2025-05-14,Paid Search,France
U06125,2025-01-25,Paid Search,Germany
U06126,2025-07-04,Paid Social,Spain
U06127,2025-03-26,Affiliate,UK
U06128,2025-02-24,Affiliate,UK
U06129,2025-09-08,Organic,Spain
U06130,2025-05-24,Organic,Germany
U06131,2025-12-17,Organic,France
U06132,2025-06-16,Organic,France
U06133,2025-08-12,Paid Social,France
U06134,2025-08-08,Paid Social,France
U06135,2025-06-28,Affiliate,Spain
U06136,2025-04-29,Paid Search,Germany
U06137,2025-09-22,Organic,Germany
U06138,2025-05-30,Paid Search,UK
U06139,2025-08-03,Paid Social,UK
U06140,2025-07-16,Affiliate,Germany
U06141,2025-02-11,Affiliate,UK
U06142,2025-02-22,Partnerships,Germany
U06143,2025-11-26,Affiliate,Spain
U06144,2025-09-08,Paid Search,Spain
U06145,2025-10-22,Paid Search,France
U06146,2025-09-28,Organic,Germany
U06147,2025-05-03,Paid Social,Spain
U06148,2025-12-05,Paid Social,Germany
U06149,2025-09-23,Paid Social,UK
U06150,2025-12-14,Paid Search,Germany
U06151,2025-01-29,Affiliate,France
U06152,2025-02-04,Partnerships,France
U06153,2025-01-06,Organic,Spain
U06154,2025-04-21,Partnerships,UK
U06155,2025-10-21,Paid Search,UK
U06156,2025-03-18,Paid Social,Germany
U06157,2025-12-15,Paid Search,UK
U06158,2025-05-27,Paid Search,France
U06159,2025-03-08,Paid Social,Spain
U06160,2025-01-08,Paid Social,Spain
U06161,2025-05-02,Partnerships,Spain
U06162,2025-12-06,Partnerships,UK
U06163,2025-06-24,Organic,UK
U06164,2025-06-28,Organic,France
U06165,2025-03-26,Paid Search,Germany
U06166,2025-02-14,Paid Social,Germany
U06167,2025-05-16,Paid Social,Spain
U06168,2025-12-09,Paid Social,Spain
U06169,2025-01-16,Paid Search,UK
U06170,2025-11-29,Paid Search,Spain
U06171,2025-07-14,Affiliate,France
U06172,2025-01-09,Partnerships,France
U06173,2025-11-12,Partnerships,Spain
U06174,2025-11-30,Paid Social,Spain
U06175,2025-11-29,Affiliate,Spain
U06176,2025-11-23,Affiliate,Spain
U06177,2025-01-15,Partnerships,Spain
U06178,2025-11-23,Paid Search,France
U06179,2025-04-12,Partnerships,Germany
U06180,2025-08-14,Affiliate,France
U06181,2025-10-05,Paid Search,France
U06182,2025-04-23,Paid Search,Spain
U06183,2025-01-01,Paid Search,Germany
U06184,2025-09-23,Affiliate,Spain
U06185,2025-07-27,Organic,France
U06186,2025-04-20,Paid Social,Germany
U06187,2025-07-19,Paid Social,UK
U06188,2025-11-02,Organic,Spain
U06189,2025-01-12,Paid Search,UK
U06190,2025-12-11,Paid Search,UK
U06191,2025-07-07,Paid Social,UK
U06192,2025-06-03,Partnerships,UK
U06193,2025-11-30,Affiliate,Germany
U06194,2025-10-06,Paid Social,Spain
U06195,2025-06-20,Organic,Germany
U06196,2025-05-14,Partnerships,Spain
U06197,2025-01-25,Paid Search,Spain
U06198,2025-01-18,Partnerships,Spain
U06199,2025-07-09,Paid Search,Germany
U06200,2025-05-21,Partnerships,France
U06201,2025-02-12,Paid Search,UK
U06202,2025-11-30,Partnerships,France
U06203,2025-10-11,Paid Social,France
U06204,2025-05-26,Organic,France
U06205,2025-11-11,Paid Social,UK
U06206,2025-11-15,Affiliate,France
U06207,2025-04-02,Paid Social,UK
U06208,2025-06-28,Organic,UK
U06209,2025-02-25,Organic,UK
U06210,2025-06-04,Paid Search,Spain
U06211,2025-06-09,Organic,Spain
U06212,2025-04-21,Paid Social,France
U06213,2025-05-17,Partnerships,Spain
U06214,2025-08-20,Partnerships,UK
U06215,2025-08-08,Paid Search,Spain
U06216,2025-03-09,Organic,UK
U06217,2025-10-29,Paid Social,Germany
U06218,2025-09-06,Paid Search,Spain
U06219,2025-11-19,Organic,France
U06220,2025-01-06,Partnerships,Germany
U06221,2025-10-07,Paid Search,Germany
U06222,2025-04-04,Paid Search,Spain
U06223,2025-09-26,Partnerships,Spain
U06224,2025-07-16,Paid Search,France
U06225,2025-01-25,Organic,Germany
U06226,2025-05-28,Partnerships,UK
U06227,2025-04-28,Paid Social,Spain
U06228,2025-12-04,Paid Social,Germany
U06229,2025-12-04,Affiliate,Germany
U06230,2025-03-07,Paid Social,UK
U06231,2025-10-28,Organic,Germany
U06232,2025-06-24,Organic,Spain
U06233,2025-11-15,Affiliate,UK
U06234,2025-03-17,Paid Social,Spain
U06235,2025-04-24,Paid Search,France
U06236,2025-04-21,Partnerships,Germany
U06237,2025-09-06,Partnerships,Spain
U06238,2025-07-22,Partnerships,Spain
U06239,2025-05-27,Paid Search,France
U06240,2025-02-04,Organic,Germany
U06241,2025-11-05,Paid Social,Spain
U06242,2025-01-26,Partnerships,UK
U06243,2025-08-26,Organic,Spain
U06244,2025-01-14,Partnerships,Spain
U06245,2025-02-14,Paid Social,Spain
U06246,2025-08-04,Affiliate,Spain
U06247,2025-08-21,Paid Search,Germany
U06248,2025-07-12,Organic,Spain
U06249,2025-02-20,Paid Search,France
U06250,2025-08-02,Paid Social,Spain
U06251,2025-05-31,Paid Search,UK
U06252,2025-10-02,Organic,UK
U06253,2025-12-04,Affiliate,Spain
U06254,2025-03-17,Partnerships,Spain
U06255,2025-08-08,Partnerships,France
U06256,2025-12-14,Organic,France
U06257,2025-07-06,Paid Search,Germany
U06258,2025-10-16,Partnerships,Germany
U06259,2025-01-28,Affiliate,UK
U06260,2025-06-29,Paid Search,Spain
U06261,2025-09-10,Paid Search,Spain
U06262,2025-05-06,Paid Social,France
U06263,2025-06-26,Paid Search,France
U06264,2025-02-06,Paid Social,Germany
U06265,2025-04-09,Paid Search,Germany
U06266,2025-04-08,Affiliate,UK
U06267,2025-05-07,Paid Search,France
U06268,2025-06-17,Paid Social,Spain
U06269,2025-03-21,Organic,France
U06270,2025-10-21,Affiliate,France
U06271,2025-11-29,Paid Social,France
U06272,2025-05-06,Affiliate,Germany
U06273,2025-12-09,Paid Search,Spain
U06274,2025-11-06,Paid Search,Spain
U06275,2025-05-30,Paid Search,Germany
U06276,2025-01-16,Organic,Germany
U06277,2025-01-28,Partnerships,Spain
U06278,2025-06-22,Organic,UK
U06279,2025-02-15,Organic,France
U06280,2025-11-24,Organic,Spain
U06281,2025-08-24,Partnerships,Germany
U06282,2025-08-02,Partnerships,Spain
U06283,2025-03-26,Paid Social,France
U06284,2025-10-09,Paid Search,Spain
U06285,2025-08-20,Affiliate,Germany
U06286,2025-03-26,Affiliate,UK
U06287,2025-03-06,Organic,Germany
U06288,2025-05-14,Paid Social,UK
U06289,2025-05-31,Partnerships,France
U06290,2025-04-25,Affiliate,Germany
U06291,2025-03-05,Paid Search,Spain
U06292,2025-12-09,Affiliate,Germany
U06293,2025-12-29,Affiliate,Germany
U06294,2025-12-18,Paid Social,France
U06295,2025-06-07,Affiliate,UK
U06296,2025-03-18,Paid Search,UK
U06297,2025-05-26,Paid Social,Spain
U06298,2025-12-09,Affiliate,Germany
U06299,2025-08-13,Paid Social,France
U06300,2025-11-09,Paid Social,UK
U06301,2025-04-13,Paid Search,Spain
U06302,2025-12-13,Paid Search,UK
U06303,2025-10-28,Paid Social,Spain
U06304,2025-03-29,Paid Social,UK
U06305,2025-10-30,Affiliate,Spain
U06306,2025-06-17,Organic,UK
U06307,2025-06-19,Paid Search,UK
U06308,2025-05-15,Paid Search,Germany
U06309,2025-02-19,Paid Social,Spain
U06310,2025-12-06,Paid Social,Spain
U06311,2025-12-13,Affiliate,Germany
U06312,2025-05-14,Organic,Germany
U06313,2025-12-13,Organic,UK
U06314,2025-05-17,Paid Search,UK
U06315,2025-09-02,Organic,UK
U06316,2025-04-19,Paid Search,Germany
U06317,2025-11-09,Affiliate,UK
U06318,2025-10-14,Partnerships,Germany
U06319,2025-01-21,Partnerships,UK
U06320,2025-03-31,Paid Social,Germany
U06321,2025-10-23,Paid Social,Spain
U06322,2025-04-22,Affiliate,France
U06323,2025-10-28,Paid Search,UK
U06324,2025-03-18,Paid Search,UK
U06325,2025-06-26,Affiliate,Germany
U06326,2025-12-09,Paid Social,Spain
U06327,2025-05-28,Partnerships,Spain
U06328,2025-04-11,Paid Search,UK
U06329,2025-09-03,Organic,Germany
U06330,2025-04-27,Paid Search,Germany
U06331,2025-04-02,Organic,France
U06332,2025-01-28,Paid Social,Spain
U06333,2025-01-25,Affiliate,France
U06334,2025-02-27,Organic,Spain
U06335,2025-10-24,Paid Social,UK
U06336,2025-05-14,Paid Search,UK
U06337,2025-11-27,Paid Social,Germany
U06338,2025-09-06,Paid Search,Germany
U06339,2025-02-07,Affiliate,Germany
U06340,2025-03-16,Paid Social,Spain
U06341,2025-05-22,Organic,Germany
U06342,2025-11-18,Affiliate,UK
U06343,2025-06-17,Paid Search,France
U06344,2025-09-16,Organic,UK
U06345,2025-12-21,Paid Social,UK
U06346,2025-08-13,Paid Social,UK
U06347,2025-06-01,Paid Social,France
U06348,2025-01-19,Affiliate,UK
U06349,2025-05-26,Paid Social,Spain
U06350,2025-08-29,Affiliate,Spain
U06351,2025-12-10,Paid Search,France
U06352,2025-08-25,Organic,Spain
U06353,2025-02-04,Partnerships,Germany
U06354,2025-07-09,Paid Social,Spain
U06355,2025-01-01,Partnerships,UK
U06356,2025-06-02,Affiliate,Spain
U06357,2025-05-06,Paid Search,Germany
U06358,2025-12-11,Paid Search,Germany
U06359,2025-08-14,Paid Search,Germany
U06360,2025-08-09,Organic,UK
U06361,2025-07-30,Affiliate,Germany
U06362,2025-01-25,Paid Social,UK
U06363,2025-01-16,Paid Search,Germany
U06364,2025-07-01,Paid Social,UK
U06365,2025-11-25,Affiliate,UK
U06366,2025-05-09,Partnerships,UK
U06367,2025-02-11,Organic,Spain
U06368,2025-12-02,Paid Social,Germany
U06369,2025-08-24,Paid Social,UK
U06370,2025-12-26,Paid Social,Germany
U06371,2025-02-03,Organic,Spain
U06372,2025-12-11,Paid Search,France
U06373,2025-02-14,Paid Social,Germany
U06374,2025-05-14,Partnerships,Germany
U06375,2025-01-21,Paid Search,Spain
U06376,2025-05-02,Paid Social,UK
U06377,2025-03-11,Affiliate,Germany
U06378,2025-12-18,Paid Search,France
U06379,2025-12-27,Paid Social,Spain
U06380,2025-02-17,Paid Social,UK
U06381,2025-02-08,Paid Social,Germany
U06382,2025-10-14,Paid Search,Germany
U06383,2025-01-10,Organic,Spain
U06384,2025-01-30,Paid Search,UK
U06385,2025-09-01,Partnerships,UK
U06386,2025-10-01,Paid Search,Spain
U06387,2025-03-29,Paid Social,Germany
U06388,2025-09-01,Paid Search,Germany
U06389,2025-11-25,Paid Search,UK
U06390,2025-01-15,Paid Search,UK
U06391,2025-01-04,Paid Social,France
U06392,2025-07-10,Affiliate,France
U06393,2025-06-17,Paid Search,France
U06394,2025-01-09,Organic,UK
U06395,2025-04-19,Paid Social,UK
U06396,2025-05-17,Paid Social,UK
U06397,2025-06-03,Paid Search,Germany
U06398,2025-07-28,Paid Social,Spain
U06399,2025-09-29,Organic,UK
U06400,2025-05-23,Affiliate,Germany
U06401,2025-04-09,Paid Social,UK
U06402,2025-11-04,Paid Search,Spain
U06403,2025-03-10,Organic,UK
U06404,2025-09-04,Paid Search,Germany
U06405,2025-09-18,Paid Social,UK
U06406,2025-10-03,Paid Search,UK
U06407,2025-03-20,Paid Social,UK
U06408,2025-05-26,Paid Search,France
U06409,2025-04-21,Organic,UK
U06410,2025-09-15,Partnerships,Germany
U06411,2025-04-03,Affiliate,Germany
U06412,2025-01-13,Paid Search,Germany
U06413,2025-09-17,Affiliate,UK
U06414,2025-04-19,Affiliate,Spain
U06415,2025-11-26,Affiliate,Germany
U06416,2025-07-08,Paid Search,France
U06417,2025-04-05,Organic,Spain
U06418,2025-04-15,Paid Social,Germany
U06419,2025-01-08,Organic,UK
U06420,2025-03-08,Paid Search,France
U06421,2025-07-10,Paid Search,Germany
U06422,2025-09-13,Paid Search,France
U06423,2025-01-09,Organic,Spain
U06424,2025-04-27,Paid Social,Germany
U06425,2025-09-24,Organic,UK
U06426,2025-04-09,Organic,France
U06427,2025-10-25,Partnerships,Germany
U06428,2025-06-13,Partnerships,Spain
U06429,2025-05-21,Partnerships,Spain
U06430,2025-09-25,Partnerships,Germany
U06431,2025-02-06,Paid Social,Spain
U06432,2025-03-15,Partnerships,France
U06433,2025-03-14,Organic,France
U06434,2025-11-04,Paid Social,France
U06435,2025-07-18,Organic,France
U06436,2025-05-10,Paid Search,Spain
U06437,2025-09-03,Paid Social,Germany
U06438,2025-11-08,Paid Search,Spain
U06439,2025-03-01,Paid Search,Spain
U06440,2025-10-06,Organic,Germany
U06441,2025-04-13,Organic,Germany
U06442,2025-10-23,Organic,UK
U06443,2025-11-16,Organic,France
U06444,2025-12-07,Paid Search,Germany
U06445,2025-05-31,Paid Search,Spain
U06446,2025-06-06,Affiliate,France
U06447,2025-07-25,Organic,France
U06448,2025-06-28,Paid Search,Spain
U06449,2025-07-16,Organic,Germany
U06450,2025-08-11,Affiliate,France
U06451,2025-03-30,Organic,France
U06452,2025-10-14,Paid Social,France
U06453,2025-10-03,Paid Social,France
U06454,2025-08-24,Organic,France
U06455,2025-07-02,Organic,Spain
U06456,2025-07-28,Paid Search,Germany
U06457,2025-05-10,Organic,Germany
U06458,2025-06-02,Organic,France
U06459,2025-01-13,Paid Search,France
U06460,2025-05-02,Paid Search,France
U06461,2025-12-25,Paid Social,Spain
U06462,2025-08-08,Paid Social,Spain
U06463,2025-04-16,Partnerships,UK
U06464,2025-03-11,Paid Search,France
U06465,2025-07-14,Affiliate,UK
U06466,2025-07-05,Affiliate,UK
U06467,2025-04-09,Paid Search,UK
U06468,2025-03-23,Affiliate,Germany
U06469,2025-03-16,Paid Search,UK
U06470,2025-12-06,Paid Search,France
U06471,2025-07-11,Affiliate,Spain
U06472,2025-11-21,Organic,France
U06473,2025-08-02,Paid Search,Spain
U06474,2025-11-11,Paid Social,Germany
U06475,2025-11-14,Paid Social,Germany
U06476,2025-05-24,Paid Social,France
U06477,2025-08-04,Paid Social,Germany
U06478,2025-12-27,Partnerships,Spain
U06479,2025-11-20,Paid Search,Germany
U06480,2025-01-15,Organic,UK
U06481,2025-08-05,Paid Search,UK
U06482,2025-02-04,Organic,Germany
U06483,2025-07-02,Organic,France
U06484,2025-09-27,Affiliate,UK
U06485,2025-12-24,Paid Search,Spain
U06486,2025-04-10,Affiliate,France
U06487,2025-01-07,Affiliate,Germany
U06488,2025-01-30,Organic,France
U06489,2025-11-01,Affiliate,France
U06490,2025-05-24,Paid Social,France
U06491,2025-04-21,Organic,France
U06492,2025-08-20,Organic,Germany
U06493,2025-06-28,Affiliate,Germany
U06494,2025-03-13,Organic,UK
U06495,2025-07-29,Affiliate,UK
U06496,2025-08-08,Partnerships,Spain
U06497,2025-03-21,Partnerships,Spain
U06498,2025-03-24,Partnerships,UK
U06499,2025-02-11,Paid Social,UK
U06500,2025-09-30,Affiliate,France
U06501,2025-07-10,Affiliate,UK
U06502,2025-06-22,Paid Social,Spain
U06503,2025-01-07,Paid Social,UK
U06504,2025-06-04,Organic,France
U06505,2025-01-10,Affiliate,Spain
U06506,2025-02-03,Paid Search,Germany
U06507,2025-02-05,Organic,UK
U06508,2025-01-06,Organic,Germany
U06509,2025-08-03,Paid Social,Spain
U06510,2025-05-14,Paid Search,UK
U06511,2025-10-12,Organic,Germany
U06512,2025-05-06,Organic,UK
U06513,2025-12-03,Paid Search,Germany
U06514,2025-06-23,Paid Search,Germany
U06515,2025-06-01,Paid Social,Spain
U06516,2025-11-27,Partnerships,UK
U06517,2025-01-26,Paid Search,Germany
U06518,2025-04-25,Affiliate,UK
U06519,2025-10-11,Paid Social,UK
U06520,2025-03-16,Organic,France
U06521,2025-06-15,Paid Social,Spain
U06522,2025-07-08,Affiliate,UK
U06523,2025-03-19,Organic,UK
U06524,2025-03-31,Paid Social,UK
U06525,2025-06-25,Paid Social,Spain
U06526,2025-01-21,Organic,Spain
U06527,2025-02-23,Paid Social,UK
